TitleCode,TitleName,ItemCode,ItemName,Region,Country,CountryName,Platform,ContentType,Publisher,StartTime,Points/Cost,Currency,First Week,Total Sales,eShop/PIN/POSA,Period Total,8/31/2017,9/1/2017,9/2/2017,9/3/2017,9/4/2017,9/5/2017,9/6/2017,9/7/2017,9/8/2017,9/9/2017,9/10/2017,9/11/2017,9/12/2017,9/13/2017,9/14/2017,9/15/2017,9/16/2017,9/17/2017,9/18/2017,9/19/2017,9/20/2017,9/21/2017,9/22/2017,9/23/2017,9/24/2017,9/25/2017,9/26/2017,9/27/2017,9/28/2017,9/29/2017,9/30/2017,10/1/2017,10/2/2017,10/3/2017,10/4/2017,10/5/2017,10/6/2017,10/7/2017,10/8/2017,10/9/2017,10/10/2017,10/11/2017,10/12/2017,10/13/2017,10/14/2017,10/15/2017,10/16/2017,10/17/2017,10/18/2017,10/19/2017,10/20/2017,10/21/2017,10/22/2017,10/23/2017,10/24/2017,10/25/2017,10/26/2017,10/27/2017,10/28/2017,10/29/2017,10/30/2017,10/31/2017,11/1/2017,11/2/2017,11/3/2017,11/4/2017,11/5/2017,11/6/2017,11/7/2017,11/8/2017,11/9/2017,11/10/2017,11/11/2017,11/12/2017,11/13/2017,11/14/2017,11/15/2017,11/16/2017,11/17/2017,11/18/2017,11/19/2017,11/20/2017,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/25/2017,11/26/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/2/2017,12/3/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/9/2017,12/10/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/16/2017,12/17/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/23/2017,12/24/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,12/30/2017,12/31/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/6/2018,1/7/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/13/2018,1/14/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/20/2018,1/21/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/27/2018,1/28/2018,1/29/2018,1/30/2018,1/31/2018
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,HU,Republic of Hungary,Switch,Service Ticket,EA,9/29/2017,7.49,EUR,1,7,eShop,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,IE,Ireland,Switch,Service Ticket,EA,9/29/2017,7.49,EUR,5,53,eShop,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,1,0,2,0,1,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,1,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,IT,Italy,Switch,Service Ticket,EA,9/29/2017,7.49,EUR,18,285,eShop,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,2,5,5,1,3,2,3,4,1,1,0,5,3,2,2,4,1,3,4,1,6,1,5,4,2,5,4,2,1,2,2,3,1,1,1,1,0,2,2,3,2,4,0,1,3,0,1,1,0,0,3,0,1,2,0,2,2,0,0,1,0,2,6,2,1,0,1,4,2,0,0,1,1,1,2,2,1,1,2,0,0,2,2,2,4,0,3,4,4,5,4,0,1,0,0,3,5,2,1,0,0,0,6,1,2,2,4,2,0,3,3,3,5,0,2,3,2,6,2,0,0,3
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,LT,Republic of Lithuania,Switch,Service Ticket,EA,9/28/2017,7.49,EUR,1,2,eShop,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,LU,Luxembourg,Switch,Service Ticket,EA,9/29/2017,7.49,EUR,1,11,eShop,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,LV,Republic of Latvia,Switch,Service Ticket,EA,9/28/2017,7.49,EUR,1,9,eShop,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,MT,Republic of Malta,Switch,Service Ticket,EA,9/29/2017,7.49,EUR,1,1,eShop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,NL,Netherlands,Switch,Service Ticket,EA,9/29/2017,7.49,EUR,15,123,eShop,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,5,3,2,2,4,3,1,1,2,1,1,1,1,0,0,1,2,1,4,5,4,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,4,0,1,0,1,0,0,1,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,NO,Norway,Switch,Service Ticket,EA,9/29/2017,69,NOK,16,171,eShop,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,4,2,0,1,3,3,0,2,2,1,1,1,2,0,1,0,1,1,3,4,1,0,2,1,0,2,1,2,2,0,1,0,0,1,1,1,2,0,1,0,1,0,0,0,1,2,1,4,0,0,0,0,0,4,0,2,1,1,0,0,0,3,1,0,0,0,2,1,2,1,0,0,0,1,0,0,1,0,2,2,0,1,0,1,3,1,2,0,1,1,2,1,2,1,2,0,2,0,1,1,0,1,2,5,0,2,1,1,3,2,0,1,1,0,0,1,0,4,2,0,0,2
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,PL,Poland,Switch,Service Ticket,EA,9/29/2017,30,PLN,4,67,eShop,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,0,0,0,0,0,0,0,1,0,1,1,0,2,2,1,1,0,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,1,1,0,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,1,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,PT,Portugal,Switch,Service Ticket,EA,9/29/2017,7.49,EUR,1,29,eShop,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,RO,Romania,Switch,Service Ticket,EA,9/28/2017,7.49,EUR,1,7,eShop,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,RU,Russia,Switch,Service Ticket,EA,9/28/2017,499,RUB,6,223,eShop,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,3,3,1,4,1,0,0,1,1,0,2,1,0,2,2,2,2,3,2,4,1,0,1,2,3,0,1,3,3,2,1,2,4,6,1,1,3,4,1,1,1,0,2,2,2,2,2,0,3,0,2,1,4,2,1,0,3,1,1,0,0,2,0,2,2,4,2,4,2,1,0,1,3,0,1,2,2,1,1,1,0,2,1,2,0,0,2,1,0,0,0,0,0,3,1,2,0,2,6,1,3,3,1,1,1,0,3,0,1,2,4,1,3,2,1,3,4,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,SE,Sweden,Switch,Service Ticket,EA,9/29/2017,75,SEK,3,131,eShop,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,1,3,2,1,0,3,1,1,1,2,1,2,0,0,1,0,1,1,3,5,0,2,0,1,0,1,0,2,0,0,1,0,1,1,0,1,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,2,0,1,0,1,1,1,2,1,3,0,2,3,2,0,1,2,3,2,1,2,2,2,2,0,0,1,0,1,1,3,1,0,2,1,0,1,0,0,0,2,0,0,1,2,0,1,1,0,2,0,0,0,0,0,3,2,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,SI,Republic of Slovenia,Switch,Service Ticket,EA,9/29/2017,7.49,EUR,1,2,eShop,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,SK,Slovak Republic,Switch,Service Ticket,EA,9/29/2017,7.49,EUR,2,3,eShop,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000004,FIFA 18 Ultimate Team™ Points,HACHADCEA000004,FIFA 18 Ultimate Team™ Points,Europe,ZA,South Africa,Switch,Service Ticket,EA,9/29/2017,100,ZAR,1,59,eShop,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,3,1,3,0,0,1,3,1,1,0,0,0
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Australia,AU,Australia,Switch,Service Ticket,EA,9/29/2017,12,AUD,62,635,eShop,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,23,13,19,17,10,11,14,18,4,8,8,9,10,10,7,9,6,5,4,8,18,12,11,10,3,5,7,8,3,3,2,1,3,4,3,3,1,2,1,1,1,5,3,1,1,2,4,2,2,2,2,3,5,0,0,9,3,1,1,2,0,1,2,2,1,0,0,0,2,3,1,3,4,3,3,0,4,4,1,2,1,1,0,5,4,4,7,5,2,3,6,2,2,5,3,0,2,3,1,3,2,4,2,5,4,5,2,9,8,5,6,3,5,12,1,0,2,2,2,4,1,2,0
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Australia,NZ,New Zealand,Switch,Service Ticket,EA,9/28/2017,16,NZD,1,66,eShop,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,2,1,1,1,0,2,0,0,1,1,0,0,1,2,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,1,1,1,1,1,2,0,0,2,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,AT,Austria,Switch,Service Ticket,EA,9/29/2017,9.99,EUR,23,227,eShop,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,4,3,7,5,2,2,3,7,3,2,3,4,2,2,3,1,3,0,0,2,2,2,5,0,6,3,0,2,0,2,1,0,3,1,2,0,0,2,1,1,2,2,3,0,0,0,2,3,1,1,0,1,2,1,4,4,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,3,0,2,1,1,0,2,3,2,3,1,2,3,1,0,2,2,2,1,0,1,0,0,2,0,1,2,3,3,0,1,3,0,1,3,2,3,1,0,1,0,0,0,1,0,1,1
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,BE,Belgium,Switch,Service Ticket,EA,9/29/2017,9.99,EUR,11,187,eShop,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,1,4,3,3,4,3,1,2,3,0,2,1,0,1,3,2,3,2,1,1,3,1,2,2,6,0,1,1,2,0,1,0,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,2,0,1,0,1,2,1,1,1,0,0,1,1,4,0,1,0,0,1,4,6,1,0,0,1,1,1,3,2,2,0,0,0,2,0,1,3,1,0,1,2,3,3,2,3,0,0,0,4,1,1,2,1,2,3,3,1,4,1,1,0,1,1,1,1,1,0,0,0,3,1,0,0,2
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,BG,Republic of Bulgaria,Switch,Service Ticket,EA,9/28/2017,9.99,EUR,1,9,eShop,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,CH,Switzerland,Switch,Service Ticket,EA,9/29/2017,9.49,CHF,31,328,eShop,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,9,5,5,1,0,4,6,5,2,2,1,4,6,3,5,1,2,2,1,3,3,4,4,2,1,0,2,0,1,0,1,2,1,0,0,3,0,0,1,1,0,2,3,0,2,1,1,0,2,2,1,1,0,1,9,5,2,3,0,0,0,3,2,0,4,1,1,0,0,6,4,3,0,3,1,0,2,5,3,1,3,1,0,3,4,8,4,2,9,2,2,3,2,4,1,2,1,2,1,3,1,4,2,4,1,1,1,6,2,2,2,6,3,0,0,1,0,4,3,1,1,0,1
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,CY,Republic of Cyprus,Switch,Service Ticket,EA,9/28/2017,9.99,EUR,1,8,eShop,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,CZ,Czech Republic,Switch,Service Ticket,EA,9/29/2017,296,CZK,3,67,eShop,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,1,0,3,1,1,1,1,1,0,4,1,0,1,1,2,1,0,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,2,3,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,DE,Germany,Switch,Service Ticket,EA,9/29/2017,9.99,EUR,194,2445,eShop,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,60,72,43,48,28,33,42,50,40,23,22,25,30,28,20,23,22,26,29,18,34,34,40,26,22,18,17,15,23,21,19,26,16,13,16,19,17,13,5,13,10,12,18,20,7,7,8,10,9,15,1,9,4,5,9,20,23,17,8,9,8,10,6,10,13,8,12,13,9,19,15,13,7,13,8,8,14,11,12,13,6,6,6,11,23,20,19,24,20,16,33,23,18,16,21,9,15,15,16,8,13,11,12,10,18,17,11,23,35,15,24,11,22,26,10,7,4,4,12,9,9,7,3,18
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,DK,Denmark,Switch,Service Ticket,EA,9/29/2017,80,DKK,10,73,eShop,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,1,1,2,1,1,1,0,1,0,2,1,1,1,0,0,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,3,2,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,EE,Republic of Estonia,Switch,Service Ticket,EA,9/28/2017,9.99,EUR,1,2,eShop,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,ES,Spain,Switch,Service Ticket,EA,8/30/2017,9.99,EUR,1,1726,eShop,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,48,22,26,30,21,25,26,23,27,19,16,14,15,16,16,13,16,12,22,17,27,37,35,25,18,14,9,15,12,14,8,7,8,7,10,15,12,7,4,5,12,12,19,14,5,6,9,7,9,4,5,5,2,2,5,12,18,10,8,1,2,4,7,10,8,2,6,7,3,11,12,9,4,5,6,4,11,9,10,6,7,9,9,10,6,8,22,11,15,5,13,11,9,12,6,5,6,5,32,17,8,9,8,11,20,19,18,11,25,16,11,19,16,19,9,4,9,4,9,8,10,5,4,8
HACHADCEA000005,FIFA 18 Ultimate Team™ Points,HACHADCEA000005,FIFA 18 Ultimate Team™ Points,Europe,FI,Finland,Switch,Service Ticket,EA,9/28/2017,9.99,EUR,6,38,eShop,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
